2459627.500000000, A.D. 2022-Feb-17 00:00:00.0000, -1.260124299310576E+08,  7.965685874481986E+07, -2.053665433169566E+05, -1.647753288880682E+01, -2.548114516009543E+01,  1.561347120164189E-01,  4.972722451168324E+02,  1.490784686587537E+08,  3.125462280810735E-01,
2459627.541666667, A.D. 2022-Feb-17 01:00:00.0000, -1.260717157957411E+08,  7.956510491394316E+07, -2.048042434196211E+05, -1.645905718681999E+01, -2.549320305210466E+01,  1.562540628526996E-01,  4.972759993123497E+02,  1.490795941382556E+08,  3.127202167661982E-01,
2459627.583333333, A.D. 2022-Feb-17 02:00:00.0000, -1.261309351326357E+08,  7.947330769915074E+07, -2.042415144382119E+05, -1.644057299806907E+01, -2.550524733911529E+01,  1.563730886073191E-01,  4.972797555990634E+02,  1.490807202446825E+08,  3.128945089972924E-01,
2459627.625000000, A.D. 2022-Feb-17 03:00:00.0000, -1.261900879110925E+08,  7.938146714933962E+07, -2.036783575651944E+05, -1.642208022763821E+01, -2.551727810367900E+01,  1.564917706463547E-01,  4.972835139801313E+02,  1.490818469789809E+08,  3.130689687570369E-01,
2459627.666666667, A.D. 2022-Feb-17 04:00:00.0000, -1.262491741002032E+08,  7.928958331317167E+07, -2.031147740430124E+05, -1.640357902663616E+01, -2.552929522389422E+01,  1.566101353499878E-01,  4.972872744574212E+02,  1.490829743417109E+08,  3.132437771158174E-01,
2459627.708333333, A.D. 2022-Feb-17 05:00:00.0000, -1.263081936697880E+08,  7.919765623991220E+07, -2.025507649902664E+05, -1.638506939098560E+01, -2.554129870322393E+01,  1.567281793311768E-01,  4.972910370357883E+02,  1.490841023343280E+08,  3.134189170169002E-01,
2459627.750000000, A.D. 2022-Feb-17 06:00:00.0000, -1.263671465895209E+08,  7.910568597869585E+07, -2.019863315581717E+05, -1.636655132536570E+01, -2.555328854136541E+01,  1.568459020423116E-01,  4.972948017193006E+02,  1.490852309580517E+08,  3.135943808272078E-01,
2459627.791666667, A.D. 2022-Feb-17 07:00:00.0000, -1.264260328290856E+08,  7.901367257865435E+07, -2.014214749012887E+05, -1.634802483397983E+01, -2.556526473774087E+01,  1.569633027655488E-01,  4.972985685119085E+02,  1.490863602140664E+08,  3.137701606629161E-01,
2459627.833333333, A.D. 2022-Feb-17 08:00:00.0000, -1.264848523581758E+08,  7.892161608891645E+07, -2.008561961774789E+05, -1.632948992068095E+01, -2.557722729165327E+01,  1.570803805892336E-01,  4.973023374174434E+02,  1.490874901035208E+08,  3.139462484115487E-01,
2459627.875000000, A.D. 2022-Feb-17 09:00:00.0000, -1.265436051464946E+08,  7.882951655860834E+07, -2.002904965479262E+05, -1.631094659052269E+01, -2.558917620277915E+01,  1.571971353659940E-01,  4.973061084396178E+02,  1.490886206275276E+08,  3.141226367855656E-01,
2459627.916666667, A.D. 2022-Feb-17 10:00:00.0000, -1.266022911637540E+08,  7.873737403685366E+07, -1.997243771771416E+05, -1.629239484650885E+01, -2.560111146982994E+01,  1.573135656178657E-01,  4.973098815820246E+02,  1.490897517871641E+08,  3.142993172753664E-01,
2459627.958333333, A.D. 2022-Feb-17 11:00:00.0000, -1.266609103782725E+08,  7.864518857166387E+07, -1.991578393852860E+05, -1.627383404596792E+01, -2.561303360302247E+01,  1.574296006536393E-01,  4.973136568422092E+02,  1.490908835816944E+08,  3.144754631516141E-01,
2459628.000000000, A.D. 2022-Feb-17 12:00:00.0000, -1.267194627591406E+08,  7.855296021164840E+07, -1.985908844156340E+05, -1.625526530082787E+01, -2.562494172401700E+01,  1.575453595835583E-01,  4.973174342208180E+02,  1.490920160113123E+08,  3.146524705912912E-01,
2459628.041666667, A.D. 2022-Feb-17 13:00:00.0000, -1.267779482774402E+08,  7.846068900698845E+07, -1.980235132970884E+05, -1.623668821746994E+01, -2.563683614694865E+01,  1.576607991123851E-01,  4.973212137267644E+02,  1.490931490786900E+08,  3.148298277095609E-01,
2459628.083333333, A.D. 2022-Feb-17 14:00:00.0000, -1.268363669032147E+08,  7.836837500703670E+07, -1.974557271745354E+05, -1.621810279946115E+01, -2.564871687109077E+01,  1.577759183553571E-01,  4.973249953644190E+02,  1.490942827851378E+08,  3.150075261608202E-01,
2459628.125000000, A.D. 2022-Feb-17 15:00:00.0000, -1.268947186065152E+08,  7.827601826114447E+07, -1.968875271962360E+05, -1.619950905158456E+01, -2.566058389598991E+01,  1.578907171700195E-01,  4.973287791380312E+02,  1.490954171319295E+08,  3.151855584932519E-01,
2459628.166666667, A.D. 2022-Feb-17 16:00:00.0000, -1.269530033574001E+08,  7.818361881866196E+07, -1.963189145139083E+05, -1.618090697658735E+01, -2.567243722039646E+01,  1.580051941923131E-01,  4.973325650517281E+02,  1.490965521203025E+08,  3.153639159463250E-01,
2459628.208333333, A.D. 2022-Feb-17 17:00:00.0000, -1.270112211259350E+08,  7.809117672893840E+07, -1.957498902826272E+05, -1.616229657843844E+01, -2.568427684345097E+01,  1.581193488729244E-01,  4.973363531095138E+02,  1.490976877514571E+08,  3.155425905954432E-01,
2459628.250000000, A.D. 2022-Feb-17 18:00:00.0000, -1.270693718821924E+08,  7.799869204132234E+07, -1.951804556608908E+05, -1.614367786070778E+01, -2.569610276402570E+01,  1.582331803778185E-01,  4.973401433152699E+02,  1.490988240265571E+08,  3.157215743200607E-01,
2459628.291666667, A.D. 2022-Feb-17 19:00:00.0000, -1.271274555962513E+08,  7.790616480516192E+07, -1.946106118106656E+05, -1.612505082687433E+01, -2.570791498114325E+01,  1.583466879908251E-01,  4.973439356727547E+02,  1.490999609467290E+08,  3.159008588454612E-01,
