2459574.034134074, A.D. 2021-Dec-25 12:49:09.1840,  6.678827886405651E+03, -4.150454270079617E+03,  1.226661281591958E+03,  8.251477108777713E+00,  4.852471450652763E+00, -2.792217898297707E+00,  2.654669605060867E-02,  7.958499260790864E+03,  3.963703199062264E+00,
2459574.075800741, A.D. 2021-Dec-25 13:49:09.1840,  1.997724840519231E+04,  1.486253601877569E+04, -8.103135384954843E+03,  1.788575013894683E+00,  4.667352900478114E+00, -2.165431737606839E+00,  8.734324933798497E-02,  2.618484740874139E+04,  4.683865159181728E+00,
2459574.117467408, A.D. 2021-Dec-25 14:49:09.1840,  2.451377457004736E+04,  2.997466727789995E+04, -1.500834413603134E+04,  9.036784609699358E-01,  3.824191615164806E+00, -1.726730908402780E+00,  1.385257678260712E-01,  4.152898043291520E+04,  3.917669332479068E+00,
2459574.159134074, A.D. 2021-Dec-25 15:49:09.1840,  2.707945639386251E+04,  4.282469570398460E+04, -2.077066938663874E+04,  5.629736461041789E-01,  3.351873848146401E+00, -1.494087512626084E+00,  1.826601440382870E-01,  5.476013355987211E+04,  3.466412210947328E+00,
2459574.200800741, A.D. 2021-Dec-25 16:49:09.1840,  2.875067219235854E+04,  5.429495943378719E+04, -2.586190156882392E+04,  3.814693756814038E-01,  3.038862016865017E+00, -1.343652918183282E+00,  2.223494754768181E-01,  6.665869578820599E+04,  3.161055102014209E+00,
2459574.242467408, A.D. 2021-Dec-25 17:49:09.1840,  2.990634347264048E+04,  6.480466727452160E+04, -3.049498509940601E+04,  2.684102533256428E-01,  2.810487241856057E+00, -1.235529229370789E+00,  2.588934124447657E-01,  7.761429247682409E+04,  2.935507082318384E+00,
2459574.284134074, A.D. 2021-Dec-25 18:49:09.1840,  3.072559337264616E+04,  7.459157245044400E+04, -3.478766219344607E+04,  1.911598281834262E-01,  2.633492129309586E+00, -1.152604568278932E+00,  2.930460000197863E-01,  8.785298065299977E+04,  2.759226091968139E+00,
2459574.325800741, A.D. 2021-Dec-25 19:49:09.1840,  3.130779854716269E+04,  8.380641326650760E+04, -3.881337715653703E+04,  1.350364096166591E-01,  2.490544377343755E+00, -1.086155637176871E+00,  3.252920647992713E-01,  9.752010767406881E+04,  2.615959503491583E+00,
2459574.367467408, A.D. 2021-Dec-25 20:49:09.1840,  3.169622681036895E+04,  9.254995059333953E+04, -4.260444151614256E+04,  9.185012943734515E-02,  2.371244586388249E+00, -1.030519115069239E+00,  3.559190260047496E-01,  1.067018396549298E+05,  2.495501146751748E+00,
2459574.409134074, A.D. 2021-Dec-25 21:49:09.1840,  3.196450239852123E+04,  1.008994773692725E+05, -4.622835880141864E+04,  5.847034131963585E-02,  2.269938995248574E+00, -9.839795037772058E-01,  3.852556291047981E-01,  1.154967320076637E+05,  2.393075426424888E+00,
2459574.450800741, A.D. 2021-Dec-25 22:49:09.1840,  3.212503083892350E+04,  1.089096987249203E+05, -4.969673663573719E+04,  3.162969432694630E-02,  2.182151862906099E+00, -9.438233814009466E-01,  4.134460114083645E-01,  1.239479960104096E+05,  2.304019089255429E+00,
2459574.492467408, A.D. 2021-Dec-25 23:49:09.1840,  3.219802204419320E+04,  1.166237267642488E+05, -5.302987771111067E+04,  9.610432982831679E-03,  2.104989381445614E+00, -9.086570819145207E-01,  4.406326675308391E-01,  1.320983504741670E+05,  2.225516944582493E+00,
2459574.534134074, A.D. 2021-Dec-26 00:49:09.1840,  3.219860993953643E+04,  1.240758669270321E+05, -5.624385626104493E+04, -8.753433429374815E-03,  2.036364428854194E+00, -8.774816242211517E-01,  4.669294806009162E-01,  1.399819367020119E+05,  2.155526569742741E+00,
2459574.575800741, A.D. 2021-Dec-26 01:49:09.1840,  3.213839761107026E+04,  1.312939327721088E+05, -5.935164737465348E+04, -2.427904952235142E-02,  1.974731105034835E+00, -8.495610197130061E-01,  4.924290885604019E-01,  1.476265268502225E+05,  2.092528869008336E+00,
2459574.617467408, A.D. 2021-Dec-26 02:49:09.1840,  3.202647729734694E+04,  1.383008686998063E+05, -6.236391331615731E+04, -3.755639889070260E-02,  1.918915570868887E+00, -8.243390000945992E-01,  5.172081325458201E-01,  1.550550973535012E+05,  2.035366154276320E+00,
2459574.659134074, A.D. 2021-Dec-26 03:49:09.1840,  3.186957112445602E+04,  1.451455735623225E+05, -6.530184272027752E+04, -4.934959451429712E-02,  1.884767465250226E+00, -8.083224047598264E-01,  5.414356430876223E-01,  1.623183222900489E+05,  2.000869909963491E+00,
2459574.700800741, A.D. 2021-Dec-26 04:49:09.1840,  3.167335796560630E+04,  1.518553624985896E+05, -6.817752126264441E+04, -5.938460693457488E-02,  1.841083821272507E+00, -7.885582495256032E-01,  5.652059005838315E-01,  1.694444662121305E+05,  1.956154103996793E+00,
