2459574.034134074, A.D. 2021-Dec-25 12:49:09.1840,  6.728921289569278E+03, -4.220883517591192E+03, -4.934279012348943E+02,  8.191729333718120E+00,  5.654740721316716E+00, -5.910265183910134E-01,  2.654669605060867E-02,  7.958499260790865E+03,  3.963703199062263E+00,
2459574.284134074, A.D. 2021-Dec-25 18:49:09.1840,  2.981422889334260E+04,  8.261289627698048E+04, -2.089816700237480E+03,  1.590493968785464E-01,  2.876620668198050E+00, -8.774195831716118E-03,  2.930460000197863E-01,  8.785298065299977E+04,  2.759226091968139E+00,
2459574.534134074, A.D. 2021-Dec-26 00:49:09.1840,  3.068403421962322E+04,  1.365617311398821E+05, -2.079960320202425E+03, -3.357151404215848E-02,  2.217132768522363E+00,  5.094186347251746E-03,  4.669294806009162E-01,  1.399819367020120E+05,  2.155526569742741E+00,
2459574.784134074, A.D. 2021-Dec-26 06:49:09.1840,  2.917320363350517E+04,  1.808665727600869E+05, -1.911864453292588E+03, -9.726032857551177E-02,  1.910960528826416E+00,  9.806511067223600E-03,  6.111368348964737E-01,  1.832142139079540E+05,  1.870885070139423E+00,
2459575.034134074, A.D. 2021-Dec-26 12:49:09.1840,  2.671966580493936E+04,  2.197413088119001E+05, -1.675338086473731E+03, -1.266884436025809E-01,  1.701556067221015E+00,  1.187951618558408E-02,  7.383981289114820E-01,  2.213661900489741E+05,  1.673684595039942E+00,
2459575.284134074, A.D. 2021-Dec-26 18:49:09.1840,  2.382247879907669E+04,  2.548908421220053E+05, -1.417384256498390E+03, -1.421403141313236E-01,  1.550293693716408E+00,  1.291814711501407E-02,  8.539427218662915E-01,  2.560055875795059E+05,  1.530244805332284E+00,
2459575.534134074, A.D. 2021-Dec-27 00:49:09.1840,  2.064312612452368E+04,  2.870743773803553E+05, -1.129261591682367E+03, -1.514448843687563E-01,  1.434183059610785E+00,  1.371329570863318E-02,  9.600569912800493E-01,  2.878178452359305E+05,  1.419562525058943E+00,
2459575.784134074, A.D. 2021-Dec-27 06:49:09.1840,  1.730652160626729E+04,  3.170078239584503E+05, -8.264316550789451E+02, -1.570298678477201E-01,  1.340494180893423E+00,  1.430235733198636E-02,  1.059002487278296E+00,  3.174809586892740E+05,  1.329899230289417E+00,
2459576.034134074, A.D. 2021-Dec-27 12:49:09.1840,  1.387561764516303E+04,  3.450959488819791E+05, -5.121645172875213E+02, -1.603507693978765E-01,  1.262454730975502E+00,  1.478405128069257E-02,  1.152047565484233E+00,  3.453751713894342E+05,  1.254969990260377E+00,
2459576.284134074, A.D. 2021-Dec-27 18:49:09.1840,  1.038923126864301E+04,  3.716284065901820E+05, -1.890706833529213E+02, -1.622186136302986E-01,  1.195897382709580E+00,  1.520346044962985E-02,  1.240103401150924E+00,  3.717736468051956E+05,  1.190889245014132E+00,
2459576.534134074, A.D. 2021-Dec-28 00:49:09.1840,  6.873794205759409E+03,  3.968254013760820E+05,  1.437862972872282E+02, -1.634894653807852E-01,  1.140845699065493E+00,  1.564789917447068E-02,  1.323865714978035E+00,  3.968849567551925E+05,  1.137848642955849E+00,
2459576.784134074, A.D. 2021-Dec-28 06:49:09.1840,  3.339244791788769E+03,  4.209066467734082E+05,  4.861336562293885E+02, -1.636896178585529E-01,  1.089918868096131E+00,  1.605171758002232E-02,  1.404038567134202E+00,  4.209201731679605E+05,  1.088603799036309E+00,
2459577.034134074, A.D. 2021-Dec-28 12:49:09.1840, -1.941475742292698E+02,  4.439496996720586E+05,  8.372919319393366E+02, -1.634088262326760E-01,  1.044530304628051E+00,  1.646533803751457E-02,  1.480859574167163E+00,  4.439505316924070E+05,  1.044630862343970E+00,
2459577.284134074, A.D. 2021-Dec-28 18:49:09.1840, -3.717553109096844E+03,  4.660629734586913E+05,  1.197566897374770E+03, -1.627841935501942E-01,  1.003683070208481E+00,  1.689696416843234E-02,  1.554673327729488E+00,  4.660793383070627E+05,  1.004989648206025E+00,
2459577.534134074, A.D. 2021-Dec-29 00:49:09.1840, -7.224471286309074E+03,  4.873342972856101E+05,  1.566669452069755E+03, -1.619297541815331E-01,  9.666027913063400E-01,  1.733905987383148E-02,  1.625759250331731E+00,  4.873903617731870E+05,  9.689475839702177E-01,
2459577.784134074, A.D. 2021-Dec-29 06:49:09.1840, -1.071108698483743E+04,  5.078420461588571E+05,  1.946345255381068E+03, -1.608816287101923E-01,  9.327437341400177E-01,  1.782082728889074E-02,  1.694367902658107E+00,  5.079587182941785E+05,  9.359902133113683E-01,
