%3/11/2020 2:12 PM
%p1p2 p3 p4 p5 p6 p7 p8 p9 p10 p11 p12 p13 p14 p15 p16
0.001113	9.913436	2.738075	1.792879	6.952118	6.455307	5.045425	2.750194	1.393567	-1.181809	-6.004278	6.728097	25.640007	47.007069	50.349572	0.016132
0.001623	9.742877	2.218756	1.911465	7.426858	6.550998	5.489330	2.846637	0.869424	-1.347693	-5.958123	6.822331	25.821837	47.176152	50.611283	0.016132
0.002643	9.923805	3.066894	2.031584	8.013290	6.735192	5.766890	2.639350	0.714927	-1.518721	-5.895372	6.978721	26.069784	47.628853	51.396395	0.016132
0.001623	9.928471	2.463759	2.150183	7.655899	6.732105	5.584577	2.683686	0.951553	-1.229720	-5.877739	7.034760	26.141413	47.617944	51.211024	0.016132
0.001113	10.352707	2.657934	2.269805	7.637065	6.898823	5.659855	2.800077	0.879690	-2.611705	-5.788538	7.271165	26.615259	48.457870	52.170571	0.010507
0.002133	11.193070	3.231325	2.389944	8.052498	7.038797	5.860614	2.999631	1.387406	-1.314722	-5.765200	7.355240	26.708926	48.485140	52.088794	0.016132
0.001623	11.133347	3.112111	2.511107	9.954445	7.315177	6.021442	2.887655	1.103501	-2.431447	-5.697261	7.489770	27.111136	49.205051	53.031942	0.016132
0.000603	10.693098	2.500230	2.633295	8.144158	7.175180	5.846274	2.801186	1.149703	-1.718073	-5.646435	7.632976	27.281936	49.412293	52.873845	0.016132
0.002643	10.875811	3.358254	2.755490	8.464005	7.177753	6.256565	2.996305	1.474690	-1.174596	-5.598203	7.750201	27.551907	49.472284	53.288164	0.021757
0.000603	11.380583	3.541727	2.817099	7.873783	7.082027	5.416107	3.222506	1.551196	-1.695923	-5.565010	7.833283	27.656590	50.099452	53.435355	0.010507
0.001633	10.707679	2.974415	3.006583	8.065337	7.501001	6.445726	3.434295	1.466406	-1.610232	-5.480243	8.055195	28.024372	50.388503	54.171791	0.016265
0.002143	11.621588	3.488193	3.128227	8.648857	7.467033	6.022065	2.864343	1.293452	-1.762736	-5.476093	8.110739	28.046400	50.432107	54.264463	0.016265
0.003163	12.311426	3.641841	3.251406	9.226565	7.675997	6.482103	2.568387	0.718240	-2.709077	-5.374952	8.346190	28.542029	51.325968	55.267472	0.010642
0.002143	11.940691	3.659313	3.374084	8.183443	7.514897	6.620958	3.210273	1.289346	-1.898233	-5.341756	8.416527	28.635647	51.347769	55.169354	0.016265
0.002143	12.187132	3.580174	3.497786	8.680944	7.982803	7.126774	3.392149	1.636809	-2.025484	-5.301817	8.520000	28.971566	51.751085	55.512765	0.021889
0.001633	11.119835	3.688092	3.621497	8.264393	7.677542	6.987877	3.473116	1.646561	-1.680302	-5.240612	8.675477	29.136771	51.947289	55.670841	0.016265
0.002143	11.576385	3.342779	3.744196	9.052304	7.839688	6.847455	3.474225	1.261121	-1.946146	-5.232313	8.662732	29.142278	52.045391	55.807113	0.016265
0.002143	13.163880	3.441433	3.869450	9.240324	8.240752	6.525142	3.320061	1.298584	-2.710107	-5.097969	9.057361	29.808593	53.369720	56.957205	0.016265
0.001633	12.885857	3.862828	3.974852	8.621864	7.977140	6.685522	3.261284	1.668120	-2.383004	-5.061660	9.152211	30.089431	53.298873	57.191575	0.016265
0.002653	13.558204	3.485624	4.101648	8.691131	8.159913	5.813089	3.454260	1.406358	-1.845684	-4.973997	9.341929	30.397799	54.154469	57.834717	0.016265
0.000613	13.410240	4.129592	4.228961	9.740341	8.415832	7.047843	3.497518	1.786180	-2.847639	-4.916937	9.475563	30.562995	54.688517	58.537787	0.016265
0.001633	13.999165	3.755928	4.357302	8.418672	7.981774	6.193156	3.912432	1.943264	-1.902870	-4.836015	9.648491	31.108133	54.792056	58.951986	0.021889
0.002143	12.873364	4.076133	4.484632	8.609132	8.242812	7.623003	4.041153	2.050560	-2.495818	-4.831865	9.699507	31.014525	55.037277	58.744888	0.010642
0.001123	13.166484	3.528788	4.611462	9.124655	8.376179	7.322582	3.684987	1.569057	-2.198580	-4.790366	9.792870	31.262312	55.080871	59.055535	0.016265
0.001123	13.691608	3.907543	4.740847	9.561919	8.487929	7.296952	3.876925	2.451565	-3.021739	-4.703735	10.039828	31.653260	55.734778	60.014694	0.016265
0.001633	13.968402	3.966651	4.868714	9.342755	8.905646	7.310279	3.915761	1.292939	-3.067581	-4.694398	10.034725	31.675285	55.936395	59.981996	0.016265
0.001123	13.912617	4.036554	4.996589	9.898398	8.677973	7.458431	4.810474	2.333976	-2.374246	-4.615547	10.245491	31.983634	56.552133	60.766728	0.010642
0.001633	13.630114	3.769291	5.126511	10.393116	8.954070	7.283111	4.013410	1.951991	-2.346429	-4.538769	10.431278	32.319510	57.173302	61.491486	0.016265
0.002653	13.989779	4.803627	5.258481	10.826829	9.098835	7.757852	3.896898	2.582000	-1.253681	-4.402331	10.763107	32.886635	57.843489	62.167175	0.016265
0.002653	15.076764	4.392798	5.393009	10.239065	9.125111	8.325061	3.655034	2.227176	-2.652415	-4.288715	11.015353	33.299583	58.448274	62.799249	0.010642
0.002653	15.114369	4.228804	5.528056	11.370512	10.042995	7.390249	4.105520	2.288791	-2.726075	-4.218157	11.248750	33.828146	59.374487	63.567518	0.016265
0.002653	15.459189	4.478658	5.667192	10.561477	9.510541	7.668635	3.548542	1.889874	-2.750800	-4.041239	11.625239	34.587936	60.142667	64.455620	0.016265
0.001123	15.451873	4.667873	5.807358	10.515557	9.752775	8.132207	5.103697	3.229699	-2.358277	-3.998694	11.715675	34.846699	60.910819	65.349128	0.016265
0.001633	15.998224	5.101915	5.948555	9.717909	9.494565	7.854253	4.808253	3.570855	-1.961602	-3.947328	11.889411	34.929283	60.720146	65.098514	0.010642
0.001123	16.144697	4.305401	6.086705	12.013114	9.676493	8.857585	4.648349	2.786916	-3.809765	-3.940583	11.832177	34.918272	60.736489	65.218373	0.016265
0.002653	16.666534	4.658617	6.223336	11.941068	9.567746	7.924506	4.615038	2.542971	-3.397221	-3.938508	11.875613	35.017372	61.248579	65.523466	0.016265
0.001123	16.717852	4.153238	6.360999	11.756124	9.897620	7.846561	4.481807	2.304195	-3.776288	-3.892330	11.998264	35.232088	61.450142	65.806762	0.016265
0.001633	15.490546	4.253479	6.496633	10.189080	9.633714	9.102876	4.376345	2.299060	-3.702125	-3.919311	11.875102	34.978833	60.861789	65.338232	0.016265
0.002653	15.749822	4.936821	6.628709	10.779877	9.578568	8.445607	4.691654	2.359136	-3.602723	-3.928650	11.911385	35.182538	60.758280	65.409057	0.016265
0.001633	16.167717	4.881794	6.762326	11.660600	10.002268	8.684161	4.722745	2.952818	-3.261762	-3.883510	11.962490	35.298154	61.433799	65.997439	0.016265
0.002143	16.525693	4.734720	6.893913	11.561000	9.585268	8.524607	5.338114	4.085292	-1.362402	-3.879359	11.965556	35.077933	61.150520	65.883033	0.016265
0.001123	15.560059	4.741919	7.022961	10.541578	9.532701	8.939173	4.811585	2.695497	-2.951687	-3.864831	12.007463	35.292648	61.428352	65.774074	0.016265
0.001123	15.377669	4.370178	7.150488	11.015680	9.690924	7.862458	4.047812	2.518322	-3.389495	-3.922943	11.907297	35.050405	61.172311	65.365472	0.010642
0.003163	15.556923	4.638563	7.276496	9.847919	9.466737	8.777028	5.429229	3.710111	-1.803952	-3.863274	12.044261	35.276132	61.815131	65.561602	0.016265
0.003163	16.694811	4.749632	7.402003	10.233964	9.506933	7.791694	4.468485	2.335516	-3.544009	-3.872614	12.033017	35.325681	61.395666	66.062814	0.016265
0.002653	14.887726	4.895165	7.523949	10.623216	9.385316	7.563530	4.330832	2.646195	-3.828821	-3.940583	11.836776	34.945800	61.101490	65.202029	0.021889
0.002143	16.131094	4.184595	7.642332	10.832953	9.569292	8.100922	4.821580	3.093565	-3.900923	-3.897000	11.923139	35.039394	61.047013	65.125755	0.016265
0.002143	16.239924	4.256564	7.759704	10.452294	9.540947	8.587196	4.492909	2.700633	-3.199439	-3.887661	11.972711	35.143999	61.303055	65.953856	0.016265
0.002143	16.466016	4.640106	7.876064	10.657404	9.585268	8.647221	4.474036	1.997681	-4.161518	-3.854454	12.051928	35.347703	61.755208	66.008335	0.016265
0.002143	16.036408	4.739348	7.970485	10.491068	9.507964	8.199396	4.592832	3.229185	-3.162869	-3.880915	11.951758	35.210066	61.706180	65.790418	0.016265
0.001123	15.660945	4.930135	8.078694	10.433418	9.721849	8.333781	4.807142	3.414654	-3.162869	-3.907377	11.861305	35.077933	61.297608	65.485330	0.016265
0.001633	16.717852	5.001108	8.180786	10.339553	9.458491	7.828614	4.761612	3.570855	-2.279460	-3.908415	11.891455	35.099955	60.889028	65.038584	0.016265
0.000613	15.998747	4.891565	8.277268	10.673222	9.805866	8.459970	4.844901	2.783321	-4.105382	-3.889736	11.952780	35.232088	61.346637	65.801314	0.010642
0.001123	15.669832	4.924478	8.368652	11.141261	9.418296	8.046559	4.474036	2.498808	-3.402887	-3.924499	11.849552	35.088944	61.390218	65.447193	0.021889
0.002143	15.336390	5.186783	8.455446	10.402809	9.490442	8.220425	4.669446	2.884504	-3.435850	-3.900113	11.922117	35.232088	61.254026	65.921168	0.016265
0.001633	16.717852	4.725464	8.535097	10.553823	9.534762	8.135798	3.916870	2.337057	-5.063763	-3.949404	11.790787	34.896250	61.177758	65.528914	0.010642
0.002653	15.146753	4.779972	8.608114	10.216112	9.515694	7.266708	4.688322	2.459781	-3.746417	-3.939546	11.783122	34.989844	61.281265	65.441745	0.021889
0.001123	15.243393	5.184211	8.676028	11.129519	9.620830	8.535381	4.248693	2.297519	-3.330264	-3.911009	11.892988	35.039394	61.286712	65.757730	0.010642
