0.002143	-1.076518	-4.472004	-3.774770	-10.576052	-10.402880	-10.227740	-9.936635	-9.058244	-8.560804	-7.225928	3.619523	19.809163	37.727435	40.942358	0.010776
0.001633	-0.786272	-4.465853	-3.802191	-10.566447	-10.404927	-10.225190	-9.932225	-9.044420	-8.547932	-7.212966	3.636807	19.974401	38.027410	41.089627	0.016398
0.002143	-0.864223	-4.486870	-3.835198	-10.567963	-10.400832	-10.219582	-9.934430	-9.054148	-8.549992	-7.217632	3.646465	19.875259	37.951053	40.936904	0.016398
0.002653	-1.221620	-4.534542	-3.868204	-10.572513	-10.408510	-10.233348	-9.935533	-9.055172	-8.558744	-7.223335	3.609356	19.886275	37.923783	40.898723	0.010776
0.001633	-0.977553	-4.446374	-3.900703	-10.572513	-10.395713	-10.219582	-9.943250	-9.060292	-8.563378	-7.225409	3.630198	19.820179	37.672894	41.144171	0.016398
0.002143	-1.049854	-4.462265	-3.937771	-10.566447	-10.406975	-10.217543	-9.935533	-9.053636	-8.556170	-7.223854	3.595631	19.869751	37.940145	41.002357	0.010776
0.001633	-0.924736	-4.448937	-3.970777	-10.561391	-10.393666	-10.219582	-9.932225	-9.039812	-8.539694	-7.202078	3.699843	19.974401	38.283749	41.231441	0.016398
0.001633	-0.929864	-4.395113	-4.001751	-10.564930	-10.395713	-10.223151	-9.933328	-9.048004	-8.547932	-7.212966	3.699843	19.913814	37.891058	41.035083	0.016398
0.002653	-0.901659	-4.385886	-4.034249	-10.560886	-10.396225	-10.214484	-9.927816	-9.046980	-8.544328	-7.211410	3.662733	19.963385	38.131037	41.215078	0.016398
0.002143	-0.831402	-4.416130	-4.065222	-10.563414	-10.392642	-10.222641	-9.927816	-9.051076	-8.550506	-7.215558	3.684592	19.974401	38.125583	41.291438	0.010776
0.002143	-1.002680	-4.500198	-4.091119	-10.575546	-10.414141	-10.229269	-9.936635	-9.062340	-8.560289	-7.226446	3.618506	19.897290	38.005594	41.002357	0.016398
0.002143	-0.934992	-4.389474	-4.122600	-10.568469	-10.398273	-10.226720	-9.936635	-9.050052	-8.546902	-7.216595	3.662733	19.968893	38.245571	41.209623	0.016398
0.002653	-0.916018	-4.447399	-4.153573	-10.563919	-10.396225	-10.224681	-9.930020	-9.051076	-8.542269	-7.206225	3.679000	19.886275	38.092858	41.225986	0.016398
^60PSI
