Sat1.Earth.EA             Sat1.ElapsedDays          Sat1.Earth.MA             Sat1.Earth.OrbitPeriod    Sat1.Earth.RMAG           Sat1.EarthMJ2000Eq.VMAG   Sat1.EarthMJ2000Eq.VX     Sat1.EarthMJ2000Eq.VY     Sat1.EarthMJ2000Eq.VZ     Sat1.EarthMJ2000Eq.X      Sat1.EarthMJ2000Eq.Y      Sat1.EarthMJ2000Eq.Z      Sat1.EarthMJ2000Eq.FPA    Sat1.Earth.TA             
258.4157251753841         0.5654915846025688        292.0929376088999         453415.8189517684         142932.1769034048         1.566121316610756         0.7116851585370023        1.360340668481838         0.309375951126067         53484.897950258           -107906.2380270964        -76975.4290695174         126.3055733195201         224.3815189254003         
260.3460332844916         0.5967415846025688        294.2366651970708         453415.8189517684         140397.8868992074         1.597940464651751         0.691074369415077         1.400481447715783         0.3383513840860001        55379.03352120223         -104179.295451002         -76101.27260008873        126.4784393635051         225.7720645508488         
262.3119406486621         0.6279915846025688        296.3803927852417         453415.8189517683         137801.90471547           1.631067650962669         0.6685559031159853        1.441371905957663         0.3685942418725812        57214.983244983           -100342.9633736809        -75147.19114428647        126.6218841603495         227.2143761467976         
264.3156956030635         0.6592415846025688        298.5241203734125         453415.8189517683         135143.5614810688         1.665586385992599         0.6439472889727903        1.483021571379826         0.4001960982450846        58987.35496649572         -96395.20370347144        -74109.64084928705        126.7344237301072         228.7127608866655         
266.359741513571          0.6904915846025688        300.6678479615834         453415.8189517683         132422.2352368538         1.701588371264284         0.617042608471881         1.525434290904683         0.433257000733034         60690.23295547256         -92333.95991341406        -72984.81935062357        126.8143683216557         230.2720141378153         
268.4467395073999         0.7217415846025688        302.8115755497543         453415.8189517682         129637.3696376648         1.739174375571178         0.5876088756463542        1.568606307218002         0.4678862798383041        62317.10984218723         -88157.17486525317        -71768.64181010037        126.8597909766579         231.8974910410209         
270.5795943383336         0.7529915846025688        304.9553031379252         453415.8189517679         126788.4975302785         1.778455196420688         0.55538178052846          1.612523768390624         0.5042033914087497        63860.80794478186         -83862.81455771673        -70456.71471962861        126.8684904933194         233.5951906711065         
272.7614838485268         0.7842415846025688        307.0990307260961         453415.8189517682         123875.2707103062         1.819552704166316         0.5200606780189683        1.657159496767206         0.5423387656176402        65313.38811378047         -79448.89955414333        -69044.3074140509         126.8379476282267         235.3718552929653         
274.9958925449091         0.8154915846025688        309.242758314267          453415.8189517683         120897.4975361529         1.862600958781867         0.481302685691279         1.702468787398574         0.5824346180775301        66666.04387648123         -74913.54638493873        -67526.32133023988        126.7652731203696         237.235087760945          
277.2866498601635         0.8467415846025688        311.3864859024378         453415.8189517682         117855.190569311          1.907747377099635         0.4387157352144631        1.748383930548854         0.6246456514731448        67908.97826975229         -70255.0219378136         -65897.25720395549        126.6471458144145         239.1934907482257         
279.6379737069546         0.8779915846025688        313.5302134906088         453415.818951768          114748.6270551656         1.955153909077693         0.3918504060487767        1.794807050903674         0.6691395351402041        69031.26030766848         -65471.81480429179        -64151.18064083403        126.4797387943213         241.2568322450404         
282.0545199436974         0.9092415846025688        315.6739410787796         453415.8189517679         111578.42590684           2.004998151498945         0.3401903621398005        1.841600718999219         0.7160969884051593        70020.65755440985         -60562.72882685717        -62281.68687937739        126.2586310115104         243.4362426283122         
284.5414383240378         0.9404915846025688        317.8176686669505         453415.8189517679         108345.6459714204         2.05747428068875          0.2831412221341895        1.888575606285898         0.76571120101896          70863.4407965186          -55527.005797627          -60281.86615055118        125.9787014114445         245.7444495553231         
287.1044353560805         0.9717415846025688        319.9613962551214         453415.8189517678         105051.9118266795         2.11279361364729          0.220017738156231         1.935474209253078         0.8181861854624309        71544.15640064441         -50364.4865428897         -58144.27193311189        125.634002055568          248.1960578994488         
289.7498441787757         1.002991584602569         322.1051238432922         453415.8189517679         101699.5752813724         2.171184496250973         0.1500292668786667        1.981949342513678         0.8737334487989112        72045.3617332389          -45075.82267864171        -55860.89575885743        125.2176062664304         250.8078827696983         
292.4847009540583         1.034241584602569         324.2488514314632         453415.8189517678         98291.92325661605         2.232891048131508         0.07226373980189406       2.02753567720218          0.9325660632941593        72347.31924252288         -39662.75538034461        -53423.15426426937        124.7214275268223         253.5993440229056         
295.3168261851168         1.065491584602569         326.3925790196341         453415.8189517691         94833.44594136515         2.298170037282544         -0.01432923794151072      2.071612065935563         0.9948887583410795        72427.64587418766         -34128.48286064085        -50821.89724782061        124.1360050001846         256.5929299907266         
298.2549075025775         1.096741584602569         328.536306607805          453415.8189517698         91330.18314962286         2.367284771174583         -0.1109547687858832       2.113351754238832         1.060881986827196         72260.91712265345         -28478.14519249616        -48047.45005858035        123.4502525963534         259.8147353099792         
301.3085773396729         1.127991584602569         330.680034195976          453415.8189517714         87790.17166970325         2.440494316651766         -0.2189858022230902       2.151656885575872         1.130676954212925         71818.23041064986         -22719.46388149138        -45089.71039401765        122.6511713632792         263.2950708181699         
304.4884738211483         1.159241584602569         332.8237617841471         453415.8189517742         84224.02183304487         2.518035522875805         -0.3399680526807675       2.185073130810558         1.204317246671585         71066.74262588136         -16863.58412813469        -41938.32944495144        121.7235311854748         267.0691290803307         
307.8062650477299         1.190491584602569         334.9674893723183         453415.8189517806         80645.65669488134         2.600094137894009         -0.4756079901405303       2.21168021866894          1.281700891773813         69969.21471345313         -10926.17924107218        -38583.02143849437        120.6495399399637         271.1776615674448         
311.2746042761152         1.221741584602569         337.1112169604895         453415.8189517896         77073.25003720676         2.686759728186582         -0.6277292653369283       2.228955485411822         1.362494495584236         68483.62714545995         -4928.886717313693        -35014.06517425966        119.4085406842534         275.6675736436424         
314.906964424573          1.252991584602569         339.2549445486606         453415.8189518022         73530.39543466145         2.777957211725572         -0.7981739610237275       2.233612031084118         1.446008953194304         66562.98095530753         1098.851760410626         -31223.08671367534        117.976816671594          280.5922575047281         
318.7172731666912         1.284241584602569         341.3986721368312         453415.8189518146         70047.51919320329         2.873346045813792         -0.9886126144906964       2.221423814960997         1.531025418400281         64155.47881976338         7117.491052812171         -27204.24238316909        116.3276488793255         286.0113425956347         
322.7192346110699         1.315491584602569         343.5423997250003         453415.818951808          66663.49961102575         2.972177762051133         -1.200212382882031        2.187072122359131         1.615563807717741         61205.39762617193         13074.62852949026         -22955.94848023616        114.4318704048078         291.9893295627987         
326.9251857320245         1.346741584602569         345.6861273131652         453415.8189517179         63427.34929966808         3.073106549263967         -1.433102351275405        2.124087833487942         1.696600244467298         57655.11693466353         18901.9420039554          -18483.30919807073        112.2592977936298         298.5922870804243         
331.1844659999356         1.376887336809887         347.7541042945317         453415.8189514836         60502.28390797445         3.170431514102501         -1.676370782116216        2.029228995277694         1.767384132328233         53609.30253586327         24318.84357643773         -13970.0711094891         109.8745903127946         305.6116461032142         
335.3827649307373         1.405294950563984         349.7028462248463         453415.8189511573         57981.53127030248         3.259521472049412         -1.918747722762667        1.902810335944088         1.822690381981699         49199.4203284513          29152.23495082976         -9561.495968992342        107.3496247195319         312.8484694836743         
339.5183534030316         1.432182036722224         351.5472810525014         453415.8189508063         55863.46891322448         3.338529867406143         -2.154347146197918        1.745136642542354         1.85985702356062          44468.91889334031         33396.94359878203         -5280.773592580101        104.704578008535          320.2675737861354         
343.590143259878          1.457761310033675         353.3020008565347         453415.8189505198         54142.82125753696         3.405773909638185         -2.376940308936303        1.557965061606382         1.876751330927936         39460.69328871981         37053.75695261126         -1147.987193305105        101.9628990069459         327.826992318762          
347.5779779507902         1.482119266125665         354.9729391755869         453415.8189503794         52816.86162183918         3.45961569011226          -2.579435311409472        1.345659595152125         1.872072234583876         34242.89598854987         40114.85302163055         2800.627242394398         99.16473176272368         335.4412251428394         
351.4592592743298         1.505323707035132         356.5647471801199         453415.8189503933         51873.85359050603         3.499046554833478         -2.755652897416147        1.11459178290334          1.845911444067234         28891.43740494298         42585.47632432402         6531.3656486186           96.35566243799586         343.0123660159305         
355.2321231318451         1.527551367616979         358.0895487548545         453415.8189505058         51289.93993435026         3.523958790409807         -2.901921110906537        0.8710934824618695        1.799537598216268         23454.7736054849          44495.23077768843         10035.23650069869         93.56716590654307         350.4806975433827         
358.9156391603489         1.549077366278652         359.5662168251033         453415.8189506524         51038.79714931228         3.534793765021298         -3.016736386812136        0.6203593491681975        1.734711160861286         17946.40856481636         45883.93212503645         13324.78918476316         90.81316747895158         357.8314724845829         
2.538773771551371         1.570211568134255         1.016007915595687         453415.8189507885         51100.21405843578         3.532137314559847         -3.099736868734361        0.366572031274523         1.653254456943096         12357.38576502859         46785.60925943324         16420.52557307045         88.09724248249314         5.075057707377048         
6.133287361453141         1.591266176747013         2.460338966292676         453415.8189508867         51463.18879086216         3.516526774129348         -3.151052612039967        0.1132739519003575        1.556919073409255         6667.115415095466         47221.59790966556         19342.44202327064         85.41860352712598         12.23163446499705         
9.731840158037542         1.612555508781952         3.920771875741338         453415.81895093           52126.4911074109          3.488386954454909         -3.171023514419196        -0.1364083010299707       1.447358349000634         847.8782837841741         47198.83246037117         22107.06656172834         82.77470990256276         19.32528995406262         
13.36859455300728         1.634410665563337         5.420019956942769         453415.8189509071         53099.04910463119         3.448003402077029         -3.160064336794953        -0.3796510224201376       1.326116868615578         -5134.346889119961        46709.07746536244         24726.69772074286         80.16211608824035         26.38288642715553         
17.07933051210701         1.657192286802456         6.982822835430293         453415.8189508031         54400.47453748547         3.395520500160316         -3.118589955162429        -0.6137653101672044       1.19467497780958          -11318.221223207          45727.78737811609         27208.06791648313         77.57773769582087         33.43188041089353         
20.89362916410761         1.681254176124639         8.633451186197917         453415.818950608          56057.88883550969         3.331109223971372         -3.047197938218447        -0.8355991870649033       1.054821020799678         -17731.75282327139        44216.46195494954         29546.17292806751         75.02532064855029         40.48372463223335         
24.80082710304752         1.706724194642447         10.38067618998416         453415.8189503477         58084.04759034826         3.255796881089106         -2.947968627011334        -1.039988136356167        0.9100104292286364        -24332.04279353593        42146.95942547113         31707.12994200307         72.5364824506964          47.47437600593546         
28.72118793601694         1.733262287671096         12.20117033913502         453415.8189501184         60441.62917895908         3.172516165193497         -2.82655854177407         -1.219935986002306        0.7662778989339829        -30955.01784593594        39549.79459262494         33627.23829941673         70.18028592582122         54.22913900330416         
32.59690320437634         1.760605473973555         14.07689330970688         453415.8189499726         63081.18273251088         3.084308098759527         -2.68974254893589         -1.372395975520474        0.6283078504146495        -37472.69418426745        36481.40053300481         35272.37191705818         67.99912759915581         60.6366768656715          
36.43766461916427         1.788919873430132         16.01924080592648         453415.8189498927         65987.92823149409         2.992702832518659         -2.542092190353961        -1.498812918117681        0.4975915754815034        -43872.85086921868        32963.30268010051         36646.96856920352         65.98889691645761         66.71342449388356         
40.27599801559867         1.818552074379113         18.05198853945397         453415.818949857          69169.16261932136         2.898385636013137         -2.386483752876843        -1.60162605191858         0.3743375243250923        -50181.7411006699         28988.4923741596          37760.20693053404         64.13344891890151         72.51267879867153         
44.13414293504281         1.849802074379113         20.19571612763533         453415.8189498496         72630.78694889162         2.80202305036264          -2.225429506487109        -1.682799947588501        0.2588069218862431        -56406.74860293575        24548.8235852375          38611.72341972549         62.42393988413456         78.06869878589335         
47.81077001830202         1.881052074379113         22.3394437158154          453415.8189498573         76161.4791390664          2.709705626329022         -2.070311520452743        -1.741169362733251        0.1569842027686058        -62204.44130347463        19921.87268330709         39170.1081893212          60.9391537312895          83.11416286338175         
51.31982993686282         1.912302074379113         24.48317130399514         453415.8189498638         79728.80748371246         2.621863020192191         -1.922717875164422        -1.78122641459739         0.06748428791249247       -67593.22821816673        15162.96632764753         39470.52943612919         59.6516641354344          87.71013944948706         
54.67495713387376         1.943552074379113         26.62689889217479         453415.8189498692         83307.57160465793         2.538627223451716         -1.783372701253636        -1.806678286737163        -0.01111558842093065      -72594.55772800834        10316.3734385859          39544.33099719495         58.53696489343071         91.91167608993139         
57.8890370154995          1.974802074379113         28.77062648035452         453415.8189498713         86878.33003969159         2.459943213238257         -1.652446266342058        -1.820526138988754        -0.08016561898879407      -77231.02758726117        5417.329245469598         39419.09628780781         57.57362664084134         95.76732498114035         
60.97399814034152         2.006052074379113         30.91435406853417         453415.8189498747         90426.16858995546         2.385644799997593         -1.529769850931507        -1.825172515745362        -0.1408921669373207       -81525.19826824527        493.7989387356891         39118.9234998926          56.74314947469393         99.319364311012           
63.94074232344371         2.037302074379113         33.05808165671395         453415.818949875          93939.70576438234         2.315504936831007         -1.414979361016475        -1.822529193425043        -0.1943807076323026       -85498.88505748674        -4432.053389997312        38664.78857789879         56.02967810324854         102.6043477364525         
66.79915494397444         2.068552074379113         35.20180924489375         453415.8189498756         97410.30610931692         2.249268177439371         -1.307608635316294        -1.814113402780012        -0.2415772190038148       -89172.7658164555         -9342.672839452285        38074.92662066958         55.41967310805467         105.6537721154846         
69.55815875618329         2.099802074379113         37.34553683307355         453415.8189498754         100831.4653289764         2.186671038416611         -1.207148504494414        -1.80112870936915         -0.2832985891830394       -92566.19137309535        -14224.16114199646        37365.19576925267         54.90158702461341         108.4947517221709         
72.22578863740333         2.131052074379113         39.4892644212533          453415.8189498766         104198.332734333          2.127454342310584         -1.113083094641162        -1.784530772093265        -0.3202466650761951       -95697.12251397269        -19065.52177491517        36549.40719916964         54.46556794369651         111.1506447771367         
74.80927385345238         2.162302074379113         41.63299200943316         453415.8189498759         107507.3413887737         2.071370334492896         -1.024911282740219        -1.765079789421106        -0.3530230333932313       -98582.1435013728         -23858.06416133461        35639.6157334884          54.10319902675523         113.6416103491108         
77.31512018073501         2.193552074379113         43.77671959761298         453415.8189498763         110755.9218017967         2.018186447885883         -0.9421586145309814       -1.743381873722475        -0.382143069898189        -101236.5196804258        -28594.93402204047        34646.37131700272         53.80727490426603         115.9850907904068         
79.74918777022326         2.224802074379113         45.92044718579282         453415.8189498759         113942.280072201          1.967686955313599         -0.8643831943520127       -1.719921504145791        -0.4080486086362647       -103674.2784939083        -33270.74293854022        33578.93433593458         53.57161239422916         118.1962233141024         
82.11676277451903         2.256052074379113         48.06417477397265         453415.8189498763         117065.2256348731         1.919673321019032         -0.7911778399831056       -1.695086921160115        -0.4311190260981639       -105908.3009461777        -37881.27562824909        32445.45885658313         53.39089156460419         120.2881879727475         
84.42262201309657         2.287302074379113         50.20790236215249         453415.8189498759         120124.0371825393         1.87396377771511          -0.7221699866540888       -1.669189994805581        -0.4516807631560845       -107950.4155817166        -42423.2580161049         31253.14806648718         53.2605228496749          122.2725004047261         
86.6710906608224          2.318552074379113         52.35162995033232         453415.8189498758         123118.3580081143         1.830392467302768         -0.6570202920633963       -1.642481790012581        -0.4700154142713974       -109811.4902819459        -46894.17289789639        30008.38597616519         53.1765361480325          124.1592575452259         
88.86609332432614         2.349802074379113         54.49535753851214         453415.8189498758         126048.1140743428         1.788808359910233         -0.5954205463271554       -1.615164789326187        -0.4863665539663504       -111501.5192508201        -51292.11292740269        28716.84902457265         53.13548827149695         125.9573437535166         
91.01119905276657         2.381052074379113         56.63908512669195         453415.8189498762         128913.4496923489         1.749074085313596         -0.5370912645878833       -1.587402519541213        -0.500945476447479        -113029.703862974         -55615.6629529432         27383.60075911827         53.13438561974778         127.6746038594245         
93.10966089617374         2.412302074379113         58.78281271487176         453415.8189498766         131714.6768889449         1.711064758459166         -0.4817791936893513       -1.559327159504279        -0.513936013333644        -114404.5268561386        -59863.80550675625        26013.17229850078         53.17061944624493         129.3179886686033         
95.16445062611031         2.443552074379113         60.9265403030516          453415.8189498766         134452.2354528188         1.674666847023836         -0.4292548702076773       -1.531045574465483        -0.5254985764332833       -115633.8198378937        -64035.84462362624        24609.63086469541         53.24191152286951         130.8936775766314         
97.17828920029532         2.474802074379113         63.07026789123137         453415.8189498766         137126.6613414663         1.639777107323208         -0.3793103070484042       -1.502644120540545        -0.5357735526069258       -116724.8243602903        -68131.34422426275        23176.63830048658         53.34626839236503         132.4071821603208         
99.15367350319839         2.506052074379113         65.21399547941122         453415.8189498763         139738.56165728           1.606301601199162         -0.3317568478793667       -1.474192484609917        -0.5448841585326004       -117684.2469691493        -72150.07811627351        21717.50117221912         53.48194271932151         133.8634339474309         
101.0928998389994         2.537302074379113         67.35772306759108         453415.8189498763         142288.5948030075         1.574154798023072         -0.2864232050934359       -1.445746764996888        -0.5529388458266387       -118518.3087064732        -76091.98929738977        20235.21379025937         53.64740051748632         135.2668590064647         
102.9980845976792         2.568552074379113         69.50145065577087         453415.8189498765         144777.4547343533         1.543258760820717         -0.2431536827041153       -1.417351952284925        -0.5600333318575178       -119232.789565831         -79957.15673520725        18732.49525635839         53.84129325082407         136.6214415341662         
104.8711824625051         2.599802074379113         71.64517824395075         453415.8189498766         147205.8584637415         1.513542412567143         -0.2018065772536228       -1.389043934348089        -0.5662523187303752       -119833.0683920668        -83745.76817824898        17211.82146155094         54.06243398539298         137.9307782360344         
106.7140024793088         2.631052074379113         73.78890583213054         453415.8189498763         149574.5361513984         1.484940877131157         -0.1622527452931804       -1.360851122535284        -0.5716709521344708       -120324.1586912223        -87458.09784993254        15675.45280453395         54.30977691558992         139.1981249814506         
108.5282222652466         2.662302074379113         75.9326334203104          453415.8189498763         151884.2232608823         1.457394888656652         -0.12437432386829         -1.332795775030099        -0.5763560627830321       -120710.7407823843        -91094.48810930637        14125.45827337937         54.5823997076109          140.4264369580819         
110.3154005971593         2.693552074379113         78.07636100849022         453415.8189498766         154135.654365723          1.430850263016241         -0.08806358979098482      -1.304895077230204        -0.5803672257692981       -120997.1906854065        -94655.33434491197        12563.73642838519         54.87948820012197         141.6184033399228         
112.0769885869191         2.724802074379113         80.22008859667004         453415.8189498767         156329.5582792761         1.40525742514345          -0.0532219437130164       -1.277162026436596        -0.5837576670644882       -121187.6061002252        -98141.07251204766        10992.0337369949          55.20032308132527         142.7764773111272         
113.8143396228055         2.756052074379113         82.36381618484984         453415.8189498763         158466.6542468026         1.380570986402121         -0.01975900574720745      -1.249606158366694        -0.586575041370874        -121285.8297966408        -101552.1688376518        9411.960639794397         55.54426822626177         143.9029021466187         
115.528718231522          2.787302074379113         84.50754377302968         453415.8189498766         160547.648991384          1.356749366595601         0.01240818962385307       -1.222234145363616        -0.588862101425361        -121295.4706989515        -104889.1113075732        7825.005666960903         55.91076043110472         144.9997339345556         
117.2213079944539         2.818552074379113         86.65127136120955         453415.8189498763         162573.2344467748         1.333754455697249         0.04335591051385638       -1.195050290178463        -0.5906572754653501       -121219.9229181957        -108152.402623236         6232.547874997878         56.29930032461508         146.068861430361          
118.893218633729          2.849802074379113         88.79499894938935         453415.8189498762         164544.0860431563         1.311551310863221         0.07315436652284484       -1.168056934480474        -0.5919951667858036       -121062.3829561257        -111342.5543725443        4635.867832346908         56.7094442726772          147.1120234533879         
120.5454923681697         2.881052074379113         90.93872653756915         453415.8189498763         166460.8614378651         1.290107884747934         0.1018682785281541        -1.141254797517163        -0.5929069870245733       -120825.8652793666        -114460.0822063585        3036.157348053084         57.1407971213671          148.1308241722814         
122.1791096259451         2.912302074379113         93.08245412574898         453415.8189498766         168324.1996039836         1.269394781571305         0.1295573873508134        -1.11464325738457         -0.5934209329223291       -120513.2164393448        -117505.5018493611        1434.528108874211         57.5930056485161          149.1267465712195         
123.79499418934           2.943552074379113         95.22618171392877         453415.8189498768         170134.7202063294         1.249385037779344         0.1562769083541226        -1.088220585008862        -0.5935625147405619       -120127.1278932996        -120479.3258044693        -167.9806339145536        58.06575261416589         150.1011643444375         
125.3940178372692         2.974802074379113         97.36990930210867         453415.8189498769         171893.0232077375         1.230053924494734         0.1820779382021728        -1.061984139055089        -0.5933548432265171       -119670.1476637772        -123382.0606345848        -1770.395207062119        58.55875131744232         151.0553524291272         
126.671648142343          3.000000000003638         99.09846892857936         453415.8189498769         173273.1701810667         1.214945304059424         0.2022456483717227        -1.040962141783084        -0.5929473913806533       -119251.6914772271        -125671.2022336707        -3061.782742287429        58.97084250303878         151.8108243820382         
126.7067154543378         3.000694444446708         99.14610731942778         453415.8189498772         173310.73392304           1.214534848179277         0.202793668199545         -1.040384448279207        -0.592933238534324        -119239.5402956688        -125733.6426309291        -3097.359161956359        58.98238236509992         151.8314752286089         
126.8260815949311         3.003059401744395         99.30834169376475         453415.8189498771         173438.4691683404         1.213139388749073         0.2046568831008813        -1.038417755852673        -0.5928838849756363       -119197.9125582305        -125946.0258419254        -3218.509568549022        59.02175510165373         151.9017354368929         
127.1861225986503         3.010203295878455         99.79840770800176         453415.8189498773         173822.5453868826         1.20894620238166          0.2102563210888994        -1.032483139620403        -0.5927240218641344       -119069.8613899168        -126585.1389814421        -3584.408237050586        59.14137668618949         152.1133470540234         
128.214552069807          3.030695853241923         101.2041824463217         453415.8189498773         174909.5172752711         1.197100454304334         0.2260820714774993        -1.015510963672386        -0.592177234713787        -118683.5291447122        -128398.1728639421        -4633.394913647108        59.49022451708922         152.715247528414          
129.770773514649          3.061945853241923         103.3479100345016         453415.8189498772         176525.207435662          1.179547882683597         0.2495612684496019        -0.9897740527152671       -0.5911004190531225       -118041.2362462484        -131105.2687185329        -6230.884359555521        60.03838061354897         153.6190348424404         
131.3130339763165         3.093195853241923         105.4916376226814         453415.8189498771         178090.7722791172         1.162597605100108         0.2722841367015373        -0.9642076221255491       -0.589744183286448        -117336.5789106121        -133743.1061911688        -7825.085741628262        60.60589569075327         154.5066785145071         
132.8420079814338         3.124445853241923         107.6353652108612         453415.8189498771         179606.7167253906         1.146233399760082         0.2942864934239679        -0.9388064958794792       -0.5881231417044169       -116571.550294681         -136312.1386601068        -9415.264663150869        61.1925654970324          155.3790936545508         
134.3583375778923         3.155695853241923         109.779092799041          453415.8189498769         181073.5263325361         1.130440453274334         0.3156016947533114        -0.9135652237128111       -0.5862506040000985       -115748.0502181467        -138812.8051440698        -11000.72439576424        61.79819145648295         156.2371385418832         
135.8626347655289         3.186945853241923         111.9228203872209         453415.8189498771         182491.6675958005         1.115205257978955         0.3362608335743916        -0.8884781382122587       -0.5841386968406053       -114867.8915367967        -141245.5296412159        -12580.80252445222        62.42257713336468         157.0816195359594         
137.3554837216663         3.218195853241923         114.0665479754008         453415.8189498771         183861.588277653          1.100515517734422         0.3562929182872259        -0.8635394023286184       -0.5817984717911933       -113932.8060079149        -143610.7206089527        -14154.86790193926        63.06552484729669         157.9132955028902         
138.83744284248           3.249445853241923         116.2102755635806         453415.8189498771         185183.7177595636         1.086360061229854         0.3757250345678275        -0.838743048823708        -0.5792400012812032       -112944.4496963979        -145908.7705608373        -15722.31787798737        63.72683242379909         158.732881813796          
