6.2917	0.8923	2.1964
3.7458	0.7460	1.7975
4.5156	0.9599	2.5022
5.6462	0.8903	1.8984
3.5721	0.8694	1.9217
2.7702	0.8973	1.8551
3.1987	0.8493	1.4589
1.9575	0.7858	1.7262
1.6004	0.8257	2.1126
10.5311	0.7475	1.3955
1.9619	0.8249	1.9592
5.2983	0.7944	1.9540
3.1932	0.7960	1.7852
1.9603	0.8850	1.5169
1.6036	0.8104	2.0234
1.9573	0.9399	1.9844
3.2001	0.8011	1.6965
3.5781	0.9324	1.2804
2.9944	0.7728	1.8278
1.9607	0.7527	1.7706
2.7709	0.9277	1.7773
2.2613	0.7878	1.8005
2.9942	0.7901	2.1141
3.5768	0.8390	1.4847
4.5149	0.8134	2.6397
4.3770	0.9188	2.7825
4.5221	0.8512	1.6884
1.5962	0.9252	3.1046
3.5693	0.8880	1.3856
2.5297	0.7795	1.6941
2.9885	0.9812	2.2976
2.7676	0.7477	1.7869
3.5766	0.8964	3.0236
1.6015	0.8141	2.3800
1.6029	0.8929	2.0563
4.3729	0.9369	1.4284
1.9643	0.9344	1.7697
4.2261	0.7699	1.3155
2.7669	0.8055	2.1862
4.2286	0.9777	2.7929
1.9582	0.9500	1.1697
3.1921	0.8500	1.2864
7.7359	0.8610	2.0618
6.1867	0.9541	1.2700
2.5239	0.7905	1.4022
2.5318	0.7671	2.4727
4.5141	0.8513	1.5767
3.3926	0.9745	1.3067
4.0696	0.8926	2.0573
3.1937	0.8261	1.7100
7.7368	0.8561	2.1982
4.6593	0.7783	2.0945
5.2955	0.9021	1.6842
2.7677	0.8570	2.0856
4.2316	0.7936	2.1588
1.9643	0.8241	2.0693
2.5237	0.8643	2.6714
2.5239	0.7822	1.9516
3.9097	0.8100	2.9962
2.7652	0.7774	2.1077
2.7725	0.9475	1.9248
3.5741	0.9279	1.5343
1.9549	0.7988	1.9759
2.7708	0.8858	1.5236
2.5254	0.8772	2.1368
2.7663	0.8756	1.3845
1.6043	0.9743	2.4877
3.1936	0.8401	2.0929
3.3853	0.7792	1.6534
2.5249	0.9164	2.5615
5.7623	0.8554	1.2550
2.5249	0.8204	1.7550
2.9923	0.9114	1.5684
3.1936	0.8006	1.8291
2.7645	0.7974	2.7441
2.7648	0.7800	1.9167
1.9558	0.9638	3.2412
2.2629	0.7921	2.0156
6.7773	0.9681	2.0203
5.9771	0.8936	2.5226
2.2645	0.9322	1.6541
1.6055	0.7919	2.0304
3.1939	0.8400	1.6764
3.3903	0.9314	2.1071
2.2613	0.8641	1.7268
5.6458	0.8822	1.9226
2.2652	0.7681	2.5003
2.2614	0.9384	1.5948
2.2625	0.8645	2.0969
2.5327	0.9095	2.3277
3.7507	0.8204	1.6297
3.1936	0.7683	1.2991
4.6544	0.9484	1.4242
1.6051	0.8690	1.7634
1.5975	0.8387	1.2092
4.9253	0.9575	2.0182
1.6005	0.8720	1.4942
6.2898	0.7700	1.3794
2.9937	0.9294	1.1257
1.9627	0.8997	1.5564
3.1918	0.8747	2.2753
3.7484	0.7773	1.3407
1.9594	0.8937	1.2547
1.5987	0.9509	1.5898
2.2666	0.8582	2.6847
2.2597	0.9221	2.4791
2.7731	0.8573	2.3101
6.1845	0.7480	2.4306
1.5993	0.8580	1.9032
1.6034	0.7792	1.8822
1.9601	0.7664	2.4463
4.6541	0.8063	1.5454
1.9588	0.7788	1.3406
1.9574	0.8661	2.5935
1.5960	0.7687	1.3407
5.9766	0.8693	2.0629
1.9565	0.8405	2.5460
2.7644	0.8343	1.5323
1.6043	0.8270	2.2267
2.2635	0.8624	2.1157
2.2581	0.9199	2.2090
8.1423	0.8559	1.9202
1.5967	0.8726	2.3720
3.3926	0.8651	1.8142
5.6420	0.8952	2.8073
3.5701	0.8757	1.9195
1.5988	0.7945	2.3511
5.7598	0.9621	1.4554
4.9215	0.7748	1.8435
1.9612	0.8437	2.0820
3.7519	0.9022	2.1942
2.5236	0.8044	1.9667
2.2646	0.9705	2.7258
2.7722	0.8877	1.4494
1.6019	0.9016	1.4694
5.1763	0.8609	2.0643
1.6030	0.8124	2.7237
3.3897	0.8598	1.7180
4.2234	0.9699	1.0918
6.3846	0.7920	1.2895
3.9144	0.9683	2.1715
3.9099	0.7245	1.3142
2.5328	0.9681	2.5329
3.1925	0.8855	2.4378
2.9907	0.9339	1.9773
1.6052	0.9291	2.0603
2.5252	0.8506	2.4260
1.6022	0.8176	1.9535
2.9948	0.8170	1.9781
2.2642	0.7577	1.7757
1.6041	0.8424	2.0897
5.5293	0.8421	2.9180
4.6607	0.7919	1.3090
2.9868	0.8225	1.7385
2.9900	0.8286	1.8542
3.3918	0.9050	2.3454
7.1441	0.8075	2.2709
3.5700	0.7841	2.0915
2.7737	0.9615	1.7007
1.9546	0.9350	1.6496
4.7970	0.8060	1.3784
4.0736	0.9189	2.2910
2.9926	0.7704	2.4646
7.3200	0.8304	1.4432
3.1922	0.9505	2.8631
3.3870	0.8870	2.3692
3.5768	0.8636	2.8275
1.9616	0.7830	1.2941
2.2635	0.9124	2.1888
3.3874	0.8583	2.9410
2.7678	0.8310	2.5540
1.9613	0.7868	2.2718
1.6002	0.9596	1.8591
10.0366	0.9866	1.5142
2.2622	0.9684	1.7774
7.0523	0.8178	1.2263
2.5260	0.9728	2.8320
1.9546	0.9275	1.8722
2.7718	0.8516	2.1514
3.5756	0.8950	1.7084
3.1982	0.9597	2.4838
2.2607	0.7294	1.8541
2.7718	0.8151	1.8993
3.3855	0.7605	1.9146
2.9864	0.7617	1.4456
2.9939	0.8194	2.1748
4.2226	0.8419	1.5130
4.0713	0.8650	2.5327
4.3756	0.9500	1.5445
1.6018	0.8392	1.7288
2.9939	0.8693	1.5976
1.9593	0.7802	2.7348
5.0550	0.7831	1.9354
5.0541	0.9223	2.1184
4.0692	0.7835	2.5092
1.9605	0.7736	1.5521
3.2000	0.8606	1.0814
2.7740	0.8785	1.9276
2.9855	0.8781	1.3678
3.3915	0.8542	2.4494
4.2272	0.8261	1.1416
1.9582	0.8248	1.7693
3.1950	0.9476	2.6420
1.9555	0.8676	2.5049
4.3780	0.8757	1.7026
4.6573	0.7727	1.1639
3.3945	0.9125	1.9404
1.9601	0.8156	2.3676
3.5736	0.9589	2.1838
2.2608	0.7935	1.1933
1.9629	0.8654	1.4660
5.4193	0.8316	1.8266
2.5308	0.7990	1.6840
2.7647	0.7870	1.7265
3.3853	0.9307	1.2737
1.6009	0.7680	1.9868
1.9552	0.8854	1.3245
1.5974	0.7907	2.2307
1.9621	0.9409	1.8813
1.6006	0.7655	2.4412
1.6016	0.9753	1.7391
1.5977	0.8448	1.6156
2.9867	0.9368	2.8075
4.5212	0.9762	1.8363
2.2655	0.7835	1.9809
1.9580	0.8357	1.6204
5.9746	0.7271	1.7582
2.2624	0.8935	1.7496
2.7640	0.8724	2.4783
2.5318	0.8822	2.4486
3.1919	0.9261	1.7856
3.5758	0.8884	1.5864
1.6013	0.8216	1.6111
4.5209	0.7835	1.2653
1.9598	0.8972	2.7082
3.1930	0.8356	1.3384
3.1979	0.8724	1.4376
1.9605	0.8287	1.0967
4.5182	0.9042	1.9127
1.9546	0.8507	1.7256
3.1981	0.8656	2.5002
3.7509	0.8572	1.5814
4.6591	0.7700	2.2003
2.7641	0.8525	1.4608
3.3919	0.7586	2.3258
3.1950	0.8725	1.5661
3.5710	0.7909	1.7708
2.9861	0.8935	1.2113
4.3706	0.8504	2.5648
1.5990	0.8417	1.3130
1.9595	0.8451	2.2318
2.5269	0.8845	2.1595
2.5252	0.8465	2.2469
4.5179	0.7719	1.5250
1.5988	0.8969	2.9562
2.9884	0.8163	2.1514
1.5960	0.9537	1.3323
4.3747	0.9086	2.5613
2.5238	0.7995	1.2519
2.7671	0.7561	1.7675
3.5704	0.8212	1.9441
1.5970	0.9220	1.5571
5.4125	0.8261	1.4947
6.2865	0.9445	2.2759
3.1937	0.8430	2.2519
1.6026	0.8482	2.5505
4.5163	0.8086	1.1746
10.3442	0.8139	1.5089
1.9557	0.9363	1.9426
2.2596	0.9046	2.2372
2.5254	0.9343	2.4002
2.7707	0.8462	2.0539
1.9555	0.9430	2.2408
1.6023	0.9387	2.6254
1.5982	0.7807	1.1419
4.2268	0.8507	2.0484
3.5757	0.8362	2.0284
3.9108	0.7868	1.9380
1.6036	0.8464	2.1061
2.2664	0.7714	2.6841
1.9546	0.9806	2.1481
1.5971	0.9194	2.0206
4.2294	0.7869	2.0216
2.7647	0.8991	1.9940
3.3889	0.9187	1.6031
2.7672	0.8109	1.9224
2.7710	0.8260	1.9540
1.6052	0.8211	1.2084
1.9630	0.9450	1.1705
1.9552	0.7494	3.0579
4.3731	0.7798	1.5786
3.1939	0.8837	1.8680
3.7508	0.7641	1.3298
1.9546	0.8611	1.1316
1.9617	0.9069	1.5124
2.9942	0.8253	1.1735
1.5981	0.7720	2.4073
1.5969	0.7692	1.7068
2.9878	0.8655	1.6740
1.9572	0.7507	1.1186
2.2641	0.9220	1.0835
1.5984	0.8413	1.8797
3.3911	0.8544	1.8216
4.5168	0.7955	2.5941
1.9563	0.9338	1.9059
5.0495	0.9197	2.3755
2.9874	0.9576	1.2609
3.7427	0.8130	3.0362
1.9613	0.8171	1.2255
2.2614	0.8416	1.7504
1.6023	0.9400	2.4555
2.7666	0.7578	1.6041
5.4181	0.7393	1.6373
3.7429	0.7993	2.3128
6.7788	0.7696	1.9982
2.2645	0.8734	1.1307
2.9935	0.8782	2.5941
2.2640	0.8896	3.1822
1.9626	0.8048	2.0318
1.5988	0.7989	2.3797
3.7520	0.7436	1.3506
2.5292	0.9013	2.7555
3.7462	0.9494	1.5799
2.2600	0.8898	1.8112
2.7710	0.8966	1.4928
1.6025	0.9711	1.3260
1.5983	0.7626	2.4009
1.6045	0.8897	1.1769
4.6584	0.8353	1.2071
2.9868	0.8383	1.2163
1.5976	0.8665	1.5347
3.7493	0.8466	1.7356
4.5157	0.7679	1.1905
6.3907	0.8851	1.4658
3.7452	0.9065	1.4597
7.3182	0.9408	1.2283
2.2644	0.9778	1.2763
1.5998	0.7708	1.7351
1.6056	0.9260	2.4856
3.3891	0.8000	2.3271
1.9546	0.7839	1.9227
2.7716	0.9368	2.0393
1.5982	0.8100	2.7345
1.5976	0.8919	1.4207
1.9623	0.8665	1.5693
1.5959	0.7583	1.7982
1.6048	0.8259	1.6784
1.5974	0.8110	1.5828
2.2643	0.7857	1.3118
1.9559	0.9358	1.8108
1.5997	0.8284	2.5230
1.6008	0.8980	1.9575
2.7712	0.8094	2.1645
2.9924	0.8080	1.2570
4.7889	0.7946	1.9546
2.7662	0.9142	1.9473
3.2000	0.8342	2.8194
5.3012	0.8389	2.4137
4.3735	0.8956	1.1416
3.1943	0.7774	2.2548
1.5988	0.8979	1.2057
1.6028	0.8933	2.5281
1.9586	0.8144	3.0647
1.9620	0.8656	1.8829
5.5356	0.7979	1.8379
1.5981	0.8054	1.0897
3.1951	0.7674	2.6871
3.5777	0.8820	1.2735
1.9597	0.7580	1.7298
4.0748	0.9390	2.3390
4.3751	0.7713	1.4864
2.7688	0.9048	1.5329
2.2599	0.7961	2.3343
3.9134	0.7592	1.9846
1.9614	0.9336	1.7600
1.6045	0.9480	2.0375
3.7489	0.9738	3.2227
2.9940	0.9046	1.8772
1.5994	0.7767	2.2533
1.5969	0.9211	1.5978
1.5979	0.9362	1.4084
1.5999	0.8850	1.4271
2.7699	0.9662	1.4480
3.1988	0.9182	2.3746
1.9603	0.8334	2.7783
1.9559	0.9241	1.8641
1.9549	0.8746	1.4461
2.7673	0.8973	1.9774
2.9930	0.8396	1.5376
3.1921	0.8463	2.3930
1.9559	0.7995	1.0986
2.9900	0.9224	2.0053
2.5311	0.9194	1.3451
1.6004	0.7959	2.1523
2.2610	0.9395	2.1355
9.5083	0.7993	2.4423
1.5994	0.7416	1.8308
2.9876	0.7789	1.7020
2.7706	0.9455	2.1336
5.6506	0.7610	1.1813
4.3736	0.8948	1.3905
3.5765	0.8656	1.6142
2.2601	0.7899	2.2734
1.9575	0.9239	1.2957
1.9630	0.8552	2.4703
3.7466	0.7776	1.1232
3.9113	0.8365	2.1726
1.5985	0.7817	2.3533
1.6053	0.8455	2.0320
1.9593	0.8424	1.1415
4.5195	0.9007	2.1656
4.2295	0.8675	1.4907
1.6049	0.8838	1.3462
9.1727	0.8472	2.4111
1.5967	0.8783	1.1266
3.1974	0.7583	1.8981
1.5970	0.7505	1.8729
1.6002	0.8290	1.7757
4.9251	0.7870	1.5836
4.5138	0.8197	1.8482
2.7645	0.9542	2.4083
4.9277	0.8676	1.2198
3.9097	0.9104	1.3039
2.9899	0.9609	1.6463
3.3865	0.9551	1.5270
2.7655	0.9825	1.3134
2.2665	0.8164	1.9226
1.6004	0.7300	1.5880
2.5300	0.8101	1.3581
2.7730	0.9722	2.1684
3.1989	0.8527	2.5056
6.2825	0.8816	1.6177
2.5278	0.8936	2.2931
1.5965	0.8741	1.3229
2.5297	0.8665	1.6621
1.9605	0.8310	1.9351
2.5292	0.7793	2.1063
4.6612	0.8136	2.7271
1.5972	0.8722	2.8859
6.0780	0.8333	1.8935
6.4854	0.8348	2.5450
6.5841	0.8886	1.5462
4.0713	0.7791	2.5480
1.9545	0.7638	2.1780
4.0783	0.7837	1.4449
1.5994	0.8062	1.4343
3.9177	0.9439	1.6343
1.9603	0.8212	1.9093
3.7510	0.8746	1.3461
7.0544	0.8337	2.2920
2.7642	0.8379	2.1737
1.9557	0.8647	1.3385
6.9630	0.7686	1.4415
1.9595	0.9076	1.5330
3.7514	0.8506	2.3749
3.1975	0.8812	1.5334
7.9853	0.7301	1.2984
3.3881	0.7616	2.5313
4.2319	0.7981	1.1424
1.5979	0.9367	1.2236
2.9882	0.8899	1.7443
2.9877	0.8292	2.0868
1.9632	0.8781	2.0215
1.9623	0.9169	2.5496
1.9623	0.9742	2.5373
4.7884	0.9540	2.0931
6.7751	0.7922	2.1513
2.2613	0.9185	1.2666
2.2658	0.8327	2.7413
2.7729	0.7802	2.4916
2.2613	0.9775	2.3742
3.7504	0.9269	1.0811
9.3769	0.8049	2.3157
3.3864	0.7845	2.5083
3.7480	0.8507	1.3599
6.6821	0.8968	1.1449
4.3776	0.8646	2.1288
4.7958	0.9807	1.3372
4.5233	0.7436	1.7524
3.9134	0.8808	2.2556
2.5234	0.8812	2.3434
1.9637	0.8974	1.0985
3.5717	0.9796	1.5100
5.9727	0.9173	1.5504
6.8708	0.9743	1.7169
4.6618	0.8691	2.3781
3.9145	0.9008	1.4878
1.9620	0.8053	1.9239
2.7730	0.8337	1.7419
6.8675	0.8263	1.4973
3.1979	0.8383	2.7658
3.9100	0.7785	1.2779
1.9572	0.8553	1.4257
1.9616	0.8670	1.3979
1.9598	0.7996	1.1076
2.2662	0.9614	1.8333
2.9882	0.8975	1.9634
6.1903	0.8724	2.1559
1.9580	0.7885	1.4291
2.7727	0.9271	2.7775
3.9162	0.7817	2.6892
3.3875	0.9539	1.7254
3.9131	0.8691	1.3762
3.9155	0.9279	1.7816
2.7714	0.8106	1.4532
2.2649	0.8916	1.3847
1.9608	0.9035	1.1883
4.3759	0.9381	1.6244
2.5262	0.8308	1.5409
2.2616	0.8457	1.6228
1.9613	0.8720	2.1808
5.7609	0.7818	2.0525
5.7589	0.8158	1.7284
2.7690	0.9463	1.5704
3.9178	0.8451	1.5755
2.9915	0.8021	1.7527
2.7681	0.9160	2.3994
2.7708	0.9207	2.1834
2.7727	0.8983	2.5679
1.6049	0.7960	1.7373
2.7715	0.8461	2.0528
1.6005	0.9696	2.5740
1.6019	0.8487	1.9573
2.5301	0.7797	1.5860
2.5307	0.8447	1.8939
1.9556	0.7661	1.5481
5.8670	0.7840	2.5940
2.7652	0.7625	1.7346
3.5695	0.8757	2.0986
10.5294	0.8860	1.2462
1.5961	0.8796	2.8656
2.7643	0.9153	1.8255
3.7511	0.8772	2.0127
4.2311	0.9007	1.3993
2.2618	0.9137	1.4618
6.0789	0.7639	2.9842
2.7693	0.8733	1.3265
4.2273	0.8092	2.3304
2.5267	0.9485	1.7877
3.5729	0.7970	2.5342
3.5701	0.8981	3.0572
4.5225	0.8747	1.6551
1.5965	0.9643	2.9886
1.5987	0.9582	2.0245
1.9576	0.8125	1.5034
4.6541	0.9076	1.4381
2.2574	0.8878	2.3711
7.7432	0.8035	1.8616
4.5172	0.9100	2.0246
3.2000	0.8346	2.1364
1.6013	0.8110	2.3465
2.2595	0.8423	2.4117
2.9862	0.7616	1.6195
5.9803	0.8821	1.8016
2.9891	0.8789	1.6096
2.7682	0.7749	1.3012
4.3736	0.7933	1.6622
2.9934	0.9194	1.7740
2.2583	0.8497	1.2173
